fid,DN,1
"1","-38221",7.22601842880249
"2","-35240",7.22601842880249
"3","-27780",7.32234525680542
"4","-26926",7.32234525680542
"5","-25009",7.32234525680542
"6","-20667",7.18370962142944
"7","-23396",7.18370962142944
"8","-20824",7.18370962142944
"9","-12158",7.0771632194519
"10","-4041",7.0771632194519
"11","7319",7.0771632194519
"12","8585",7.06668376922607
"13","3091",7.06668376922607
"14","20519",7.06668376922607
"15","36400",7.16763877868652
"16","30012",7.16763877868652
"17","16594",7.16763877868652
"18","21010",7.36850500106812
"19","28854",7.36850500106812
"20","-32796",7.22601842880249
"21","-30247",7.22601842880249
"22","-10920",7.32234525680542
"23","-12841",7.32234525680542
"24","-15792",7.32234525680542
"25","-8220",7.18370962142944
"26","-14737",7.18370962142944
"27","-15785",7.18370962142944
"28","-4003",7.0771632194519
"29","2704",7.0771632194519
"30","12019",7.0771632194519
"31","14374",7.06668376922607
"32","11025",7.06668376922607
"33","19994",7.06668376922607
"34","39653",7.16763877868652
"35","52156",7.16763877868652
"36","23308",7.16763877868652
"37","24871",7.36850500106812
"38","29447",7.36850500106812
"39","-23648",7.22601842880249
"40","-30385",7.22601842880249
"41","-16874",7.32234525680542
"42","-8287",7.32234525680542
"43","-496",7.32234525680542
"44","-2681",7.18370962142944
"45","-17281",7.18370962142944
"46","-12467",7.18370962142944
"47","-530",7.0771632194519
"48","-308",7.0771632194519
"49","14749",7.0771632194519
"50","24862",7.06668376922607
"51","18853",7.06668376922607
"52","26004",7.06668376922607
"53","43138",7.16763877868652
"54","34651",7.16763877868652
"55","45842",7.16763877868652
"56","45748",7.36850500106812
"57","35812",7.36850500106812
"58","-21870",7.18272590637207
"59","-25134",7.18272590637207
"60","-17235",7.19899463653564
"61","-6055",7.19899463653564
"62","3994",7.19899463653564
"63","-1672",7.14597940444946
"64","-10065",7.14597940444946
"65","152",7.14597940444946
"66","5678",7.09341049194336
"67","11140",7.09341049194336
"68","12895",7.09341049194336
"69","36172",7.07066917419434
"70","29776",7.07066917419434
"71","36970",7.07066917419434
"72","49899",7.13622570037842
"73","53630",7.13622570037842
"74","61196",7.13622570037842
"75","121907",7.27571582794189
"76","59089",7.27571582794189
"77","-25352",7.18272590637207
"78","-17283",7.18272590637207
"79","-12478",7.19899463653564
"80","-18002",7.19899463653564
"81","4956",7.19899463653564
"82","5807",7.14597940444946
"83","-4809",7.14597940444946
"84","160",7.14597940444946
"85","9196",7.09341049194336
"86","12829",7.09341049194336
"87","29360",7.09341049194336
"88","40279",7.07066917419434
"89","37785",7.07066917419434
"90","48990",7.07066917419434
"91","60064",7.13622570037842
"92","56044",7.13622570037842
"93","52026",7.13622570037842
"94","104098",7.27571582794189
"95","105721",7.27571582794189
"96","-18000",7.18272590637207
"97","-14958",7.18272590637207
"98","145",7.19899463653564
"99","2930",7.19899463653564
"100","1152",7.19899463653564
"101","18072",7.14597940444946
"102","6967",7.14597940444946
"103","-323",7.14597940444946
"104","8070",7.09341049194336
"105","18929",7.09341049194336
"106","36648",7.09341049194336
"107","54703",7.07066917419434
"108","45030",7.07066917419434
"109","50079",7.07066917419434
"110","61962",7.13622570037842
"111","76027",7.13622570037842
"112","71829",7.13622570037842
"113","89399",7.27571582794189
"114","85988",7.27571582794189
"115","-5945",7.12475061416626
"116","-21578",7.12475061416626
"117","-10000",7.11428880691528
"118","4099",7.11428880691528
"119","14986",7.11428880691528
"120","16015",7.11379051208496
"121","19925",7.11379051208496
"122","6173",7.11379051208496
"123","15681",7.07640552520752
"124","18063",7.07640552520752
"125","27417",7.07640552520752
"126","36245",7.12820625305176
"127","65137",7.12820625305176
"128","63048",7.12820625305176
"129","64015",7.20045804977417
"130","84861",7.20045804977417
"131","78811",7.20045804977417
"132","84000",7.21856546401978
"133","82000",7.21856546401978
"134","1928",7.12475061416626
"135","-3582",7.12475061416626
"136","3206",7.11428880691528
"137","3266",7.11428880691528
"138","20990",7.11428880691528
"139","31047",7.11379051208496
"140","24017",7.11379051208496
"141","12365",7.11379051208496
"142","23556",7.07640552520752
"143","30282",7.07640552520752
"144","23800",7.07640552520752
"145","38340",7.12820625305176
"146","53822",7.12820625305176
"147","67949",7.12820625305176
"148","80014",7.20045804977417
"149","72098",7.20045804977417
"150","90809",7.20045804977417
"151","95533",7.21856546401978
"152","90513",7.21856546401978
"153","14395",7.10267543792725
"154","1000",7.10267543792725
"155","2397",7.08343410491943
"156","20045",7.08343410491943
"157","18084",7.08343410491943
"158","29898",7.05474758148193
"159","46009",7.05474758148193
"160","23156",7.05474758148193
"161","23033",7.08218765258789
"162","28899",7.08218765258789
"163","45276",7.08218765258789
"164","38140",7.09552049636841
"165","53954",7.11556720733643
"166","60214",7.14828157424927
"167","81205",7.18099641799927
"168","89040",7.20559644699097
"169","102063",7.22208166122437
"170","100387",7.25403690338135
"171","101727",7.25403690338135
"172","16220",7.10267543792725
"173","12814",7.10267543792725
"174","2884",7.08343410491943
"175","3001",7.08343410491943
"176","25008",7.08343410491943
"177","44003",7.05474758148193
"178","50825",7.05474758148193
"179","36973",7.05474758148193
"180","32985",7.08218765258789
"181","38410",7.08218765258789
"182","46884",7.08218765258789
"183","55004",7.08753204345703
"184","70959",7.10749959945679
"185","51685",7.14477920532227
"186","72242",7.1820592880249
"187","88327",7.21142816543579
"188","106317",7.23288631439209
"189","111104",7.25403690338135
"190","144157",7.25403690338135
"191","16914",7.10267543792725
"192","20721",7.10267543792725
"193","11442",7.08343410491943
"194","22111",7.08343410491943
"195","25258",7.08343410491943
"196","36023",7.05474758148193
"197","50315",7.05474758148193
"198","45542",7.05474758148193
"199","39635",7.08218765258789
"200","56024",7.08218765258789
"201","45135",7.08218765258789
"202","66532",7.07492780685425
"203","77925",7.0945839881897
"204","63337",7.1329517364502
"205","67053",7.17131996154785
"206","84258",7.20082235336304
"207","101927",7.22145843505859
"208","117952",7.25403690338135
"209","120353",7.25403690338135
"210","32411",7.12176418304443
"211","31681",7.12176418304443
"212","21377",7.07773542404175
"213","31412",7.07773542404175
"214","30000",7.07773542404175
"215","44401",7.02630138397217
"216","52665",7.02630138397217
"217","53360",7.02630138397217
"218","49547",7.04005193710327
"219","63872",7.04005193710327
"220","54120",7.04005193710327
"221","62378",7.0577073097229
"222","90243",7.076819896698
"223","86857",7.11279916763306
"224","91965",7.14877843856812
"225","94034",7.17377853393555
"226","99773",7.18779945373535
"227","117814",7.17637157440186
"228","126242",7.17637157440186
"229","44364",7.12176418304443
"230","35167",7.12176418304443
"231","32297",7.07773542404175
"232","37466",7.07773542404175
"233","49978",7.07773542404175
"234","45039",7.02630138397217
"235","59816",7.02630138397217
"236","60905",7.02630138397217
"237","73026",7.04005193710327
"238","68563",7.04005193710327
