fid,DN,1
"1","-38221",7.03804779052734
"2","-35240",7.03804779052734
"3","-27780",7.41199016571045
"4","-26926",7.41199016571045
"5","-25009",7.41199016571045
"6","-20667",7.03085231781006
"7","-23396",7.03085231781006
"8","-20824",7.03085231781006
"9","-12158",6.78645515441895
"10","-4041",6.78645515441895
"11","7319",6.78645515441895
"12","8585",6.73827219009399
"13","3091",6.73827219009399
"14","20519",6.73827219009399
"15","36400",6.85883045196533
"16","30012",6.85883045196533
"17","16594",6.85883045196533
"18","21010",7.16740226745605
"19","28854",7.16740226745605
"20","-32796",7.03804779052734
"21","-30247",7.03804779052734
"22","-10920",7.41199016571045
"23","-12841",7.41199016571045
"24","-15792",7.41199016571045
"25","-8220",7.03085231781006
"26","-14737",7.03085231781006
"27","-15785",7.03085231781006
"28","-4003",6.78645515441895
"29","2704",6.78645515441895
"30","12019",6.78645515441895
"31","14374",6.73827219009399
"32","11025",6.73827219009399
"33","19994",6.73827219009399
"34","39653",6.85883045196533
"35","52156",6.85883045196533
"36","23308",6.85883045196533
"37","24871",7.16740226745605
"38","29447",7.16740226745605
"39","-23648",7.03804779052734
"40","-30385",7.03804779052734
"41","-16874",7.41199016571045
"42","-8287",7.41199016571045
"43","-496",7.41199016571045
"44","-2681",7.03085231781006
"45","-17281",7.03085231781006
"46","-12467",7.03085231781006
"47","-530",6.78645515441895
"48","-308",6.78645515441895
"49","14749",6.78645515441895
"50","24862",6.73827219009399
"51","18853",6.73827219009399
"52","26004",6.73827219009399
"53","43138",6.85883045196533
"54","34651",6.85883045196533
"55","45842",6.85883045196533
"56","45748",7.16740226745605
"57","35812",7.16740226745605
"58","-21870",7.06031227111816
"59","-25134",7.06031227111816
"60","-17235",7.04145622253418
"61","-6055",7.04145622253418
"62","3994",7.04145622253418
"63","-1672",6.87385559082031
"64","-10065",6.87385559082031
"65","152",6.87385559082031
"66","5678",6.7480993270874
"67","11140",6.7480993270874
"68","12895",6.7480993270874
"69","36172",6.74741268157959
"70","29776",6.74741268157959
"71","36970",6.74741268157959
"72","49899",6.80239772796631
"73","53630",6.80239772796631
"74","61196",6.80239772796631
"75","121907",6.8765721321106
"76","59089",6.8765721321106
"77","-25352",7.06031227111816
"78","-17283",7.06031227111816
"79","-12478",7.04145622253418
"80","-18002",7.04145622253418
"81","4956",7.04145622253418
"82","5807",6.87385559082031
"83","-4809",6.87385559082031
"84","160",6.87385559082031
"85","9196",6.7480993270874
"86","12829",6.7480993270874
"87","29360",6.7480993270874
"88","40279",6.74741268157959
"89","37785",6.74741268157959
"90","48990",6.74741268157959
"91","60064",6.80239772796631
"92","56044",6.80239772796631
"93","52026",6.80239772796631
"94","104098",6.8765721321106
"95","105721",6.8765721321106
"96","-18000",7.06031227111816
"97","-14958",7.06031227111816
"98","145",7.04145622253418
"99","2930",7.04145622253418
"100","1152",7.04145622253418
"101","18072",6.87385559082031
"102","6967",6.87385559082031
"103","-323",6.87385559082031
"104","8070",6.7480993270874
"105","18929",6.7480993270874
"106","36648",6.7480993270874
"107","54703",6.74741268157959
"108","45030",6.74741268157959
"109","50079",6.74741268157959
"110","61962",6.80239772796631
"111","76027",6.80239772796631
"112","71829",6.80239772796631
"113","89399",6.8765721321106
"114","85988",6.8765721321106
"115","-5945",6.95367002487183
"116","-21578",6.95367002487183
"117","-10000",6.85167503356934
"118","4099",6.85167503356934
"119","14986",6.85167503356934
"120","16015",6.82999038696289
"121","19925",6.82999038696289
"122","6173",6.82999038696289
"123","15681",6.80305767059326
"124","18063",6.80305767059326
"125","27417",6.80305767059326
"126","36245",7.03332996368408
"127","65137",7.03332996368408
"128","63048",7.03332996368408
"129","64015",7.12317848205566
"130","84861",7.12317848205566
"131","78811",7.12317848205566
"132","84000",6.86826753616333
"133","82000",6.86826753616333
"134","1928",6.95367002487183
"135","-3582",6.95367002487183
"136","3206",6.85167503356934
"137","3266",6.85167503356934
"138","20990",6.85167503356934
"139","31047",6.82999038696289
"140","24017",6.82999038696289
"141","12365",6.82999038696289
"142","23556",6.80305767059326
"143","30282",6.80305767059326
"144","23800",6.80305767059326
"145","38340",7.03332996368408
"146","53822",7.03332996368408
"147","67949",7.03332996368408
"148","80014",7.12317848205566
"149","72098",7.12317848205566
"150","90809",7.12317848205566
"151","95533",6.86826753616333
"152","90513",6.86826753616333
"153","14395",6.95888805389404
"154","1000",6.95888805389404
"155","2397",6.85532808303833
"156","20045",6.85532808303833
"157","18084",6.85532808303833
"158","29898",6.81885623931885
"159","46009",6.81885623931885
"160","23156",6.81885623931885
"161","23033",6.96507263183594
"162","28899",6.96507263183594
"163","45276",6.96507263183594
"164","38140",7.58667659759521
"165","53954",7.58667659759521
"166","60214",7.58667659759521
"167","81205",7.85241222381592
"168","89040",7.85241222381592
"169","102063",7.85241222381592
"170","100387",7.18024969100952
"171","101727",7.18024969100952
"172","16220",6.95888805389404
"173","12814",6.95888805389404
"174","2884",6.85532808303833
"175","3001",6.85532808303833
"176","25008",6.85532808303833
"177","44003",6.81885623931885
"178","50825",6.81885623931885
"179","36973",6.81885623931885
"180","32985",6.96507263183594
"181","38410",6.96507263183594
"182","46884",6.96507263183594
"183","55004",7.58667659759521
"184","70959",7.58667659759521
"185","51685",7.58667659759521
"186","72242",7.85241222381592
"187","88327",7.85241222381592
"188","106317",7.85241222381592
"189","111104",7.18024969100952
"190","144157",7.18024969100952
"191","16914",6.95888805389404
"192","20721",6.95888805389404
"193","11442",6.85532808303833
"194","22111",6.85532808303833
"195","25258",6.85532808303833
"196","36023",6.81885623931885
"197","50315",6.81885623931885
"198","45542",6.81885623931885
"199","39635",6.96507263183594
"200","56024",6.96507263183594
"201","45135",6.96507263183594
"202","66532",7.58667659759521
"203","77925",7.58667659759521
"204","63337",7.58667659759521
"205","67053",7.85241222381592
"206","84258",7.85241222381592
"207","101927",7.85241222381592
"208","117952",7.18024969100952
"209","120353",7.18024969100952
"210","32411",6.99109935760498
"211","31681",6.99109935760498
"212","21377",6.87371444702148
"213","31412",6.87371444702148
"214","30000",6.87371444702148
"215","44401",6.80732583999634
"216","52665",6.80732583999634
"217","53360",6.80732583999634
"218","49547",6.85308313369751
"219","63872",6.85308313369751
"220","54120",6.85308313369751
"221","62378",7.19405651092529
"222","90243",7.19405651092529
"223","86857",7.19405651092529
"224","91965",7.58515739440918
"225","94034",7.58515739440918
"226","99773",7.58515739440918
"227","117814",7.10332441329956
"228","126242",7.10332441329956
"229","44364",6.99109935760498
"230","35167",6.99109935760498
"231","32297",6.87371444702148
"232","37466",6.87371444702148
"233","49978",6.87371444702148
"234","45039",6.80732583999634
"235","59816",6.80732583999634
"236","60905",6.80732583999634
"237","73026",6.85308313369751
"238","68563",6.85308313369751
"239","65291",6.85308313369751
"240","85545",7.19405651092529
"241","83456",7.19405651092529
"242","97829",7.19405651092529
"243","88499",7.58515739440918
"244","95880",7.58515739440918
"245","121301",7.58515739440918
"246","130063",7.10332441329956
"247","137066",7.10332441329956
