fid,DN,1
"1","-38221",5.41986560821533
"2","-35240",5.41986560821533
"3","-27780",5.38516664505005
"4","-26926",5.38516664505005
"5","-25009",5.38516664505005
"6","-20667",5.24943828582764
"7","-23396",5.24943828582764
"8","-20824",5.24943828582764
"9","-12158",5.17026805877686
"10","-4041",5.17026805877686
"11","7319",5.17026805877686
"12","8585",5.18237257003784
"13","3091",5.18237257003784
"14","20519",5.18237257003784
"15","36400",5.22404098510742
"16","30012",5.22404098510742
"17","16594",5.22404098510742
"18","21010",5.31225395202637
"19","28854",5.31225395202637
"20","-32796",5.41986560821533
"21","-30247",5.41986560821533
"22","-10920",5.38516664505005
"23","-12841",5.38516664505005
"24","-15792",5.38516664505005
"25","-8220",5.24943828582764
"26","-14737",5.24943828582764
"27","-15785",5.24943828582764
"28","-4003",5.17026805877686
"29","2704",5.17026805877686
"30","12019",5.17026805877686
"31","14374",5.18237257003784
"32","11025",5.18237257003784
"33","19994",5.18237257003784
"34","39653",5.22404098510742
"35","52156",5.22404098510742
"36","23308",5.22404098510742
"37","24871",5.31225395202637
"38","29447",5.31225395202637
"39","-23648",5.41986560821533
"40","-30385",5.41986560821533
"41","-16874",5.38516664505005
"42","-8287",5.38516664505005
"43","-496",5.38516664505005
"44","-2681",5.24943828582764
"45","-17281",5.24943828582764
"46","-12467",5.24943828582764
"47","-530",5.17026805877686
"48","-308",5.17026805877686
"49","14749",5.17026805877686
"50","24862",5.18237257003784
"51","18853",5.18237257003784
"52","26004",5.18237257003784
"53","43138",5.22404098510742
"54","34651",5.22404098510742
"55","45842",5.22404098510742
"56","45748",5.31225395202637
"57","35812",5.31225395202637
"58","-21870",5.33140802383423
"59","-25134",5.33140802383423
"60","-17235",5.24526739120483
"61","-6055",5.24526739120483
"62","3994",5.24526739120483
"63","-1672",5.17424440383911
"64","-10065",5.17424440383911
"65","152",5.17424440383911
"66","5678",5.15995931625366
"67","11140",5.15995931625366
"68","12895",5.15995931625366
"69","36172",5.17587232589722
"70","29776",5.17587232589722
"71","36970",5.17587232589722
"72","49899",5.20932197570801
"73","53630",5.20932197570801
"74","61196",5.20932197570801
"75","121907",5.23344373703003
"76","59089",5.23344373703003
"77","-25352",5.33140802383423
"78","-17283",5.33140802383423
"79","-12478",5.24526739120483
"80","-18002",5.24526739120483
"81","4956",5.24526739120483
"82","5807",5.17424440383911
"83","-4809",5.17424440383911
"84","160",5.17424440383911
"85","9196",5.15995931625366
"86","12829",5.15995931625366
"87","29360",5.15995931625366
"88","40279",5.17587232589722
"89","37785",5.17587232589722
"90","48990",5.17587232589722
"91","60064",5.20932197570801
"92","56044",5.20932197570801
"93","52026",5.20932197570801
"94","104098",5.23344373703003
"95","105721",5.23344373703003
"96","-18000",5.33140802383423
"97","-14958",5.33140802383423
"98","145",5.24526739120483
"99","2930",5.24526739120483
"100","1152",5.24526739120483
"101","18072",5.17424440383911
"102","6967",5.17424440383911
"103","-323",5.17424440383911
"104","8070",5.15995931625366
"105","18929",5.15995931625366
"106","36648",5.15995931625366
"107","54703",5.17587232589722
"108","45030",5.17587232589722
"109","50079",5.17587232589722
"110","61962",5.20932197570801
"111","76027",5.20932197570801
"112","71829",5.20932197570801
"113","89399",5.23344373703003
"114","85988",5.23344373703003
"115","-5945",5.20253753662109
"116","-21578",5.20253753662109
"117","-10000",5.23433923721313
"118","4099",5.23433923721313
"119","14986",5.23433923721313
"120","16015",5.24378681182861
"121","19925",5.24378681182861
"122","6173",5.24378681182861
"123","15681",5.20651435852051
"124","18063",5.20651435852051
"125","27417",5.20651435852051
"126","36245",5.25420331954956
"127","65137",5.25420331954956
"128","63048",5.25420331954956
"129","64015",5.29800510406494
"130","84861",5.29800510406494
"131","78811",5.29800510406494
"132","84000",5.26905393600464
"133","82000",5.26905393600464
"134","1928",5.20253753662109
"135","-3582",5.20253753662109
"136","3206",5.23433923721313
"137","3266",5.23433923721313
"138","20990",5.23433923721313
"139","31047",5.24378681182861
"140","24017",5.24378681182861
"141","12365",5.24378681182861
"142","23556",5.20651435852051
"143","30282",5.20651435852051
"144","23800",5.20651435852051
