fid,DN,1
"1","-38221",9.16917037963867
"2","-35240",9.16917037963867
"3","-27780",9.35275173187256
"4","-26926",9.35275173187256
"5","-25009",9.35275173187256
"6","-20667",9.29834842681885
"7","-23396",9.29834842681885
"8","-20824",9.29834842681885
"9","-12158",9.30202579498291
"10","-4041",9.29726123809814
"11","7319",9.28304862976074
"12","8585",9.26883602142334
"13","3091",9.24481201171875
"14","20519",9.21097660064697
"15","36400",9.17714214324951
"16","30012",9.14420032501221
"17","16594",9.11215114593506
"18","21010",9.08010196685791
"19","28854",9.05148315429688
"20","-32796",9.16917037963867
"21","-30247",9.16917037963867
"22","-10920",9.35275173187256
"23","-12841",9.35275173187256
"24","-15792",9.35275173187256
"25","-8220",9.29834842681885
"26","-14737",9.29834842681885
"27","-15785",9.29834842681885
"28","-4003",9.30581760406494
"29","2704",9.30687713623047
"30","12019",9.31483173370361
"31","14374",9.32278633117676
"32","11025",9.30398750305176
"33","19994",9.25843524932861
"34","39653",9.21288394927979
"35","52156",9.17107963562012
"36","23308",9.13302326202393
"37","24871",9.09496593475342
"38","29447",9.06197929382324
"39","-23648",9.16917037963867
"40","-30385",9.16917037963867
"41","-16874",9.35275173187256
"42","-8287",9.35275173187256
"43","-496",9.35275173187256
"44","-2681",9.29834842681885
"45","-17281",9.29834842681885
"46","-12467",9.29834842681885
"47","-530",9.22649574279785
"48","-308",9.25180244445801
"49","14749",9.31165218353271
"50","24862",9.37150192260742
"51","18853",9.37093067169189
"52","26004",9.30993938446045
"53","43138",9.248948097229
"54","34651",9.19602680206299
"55","45842",9.1511754989624
"56","45748",9.10632419586182
"57","35812",9.06865310668945
"58","-21870",8.57600021362305
"59","-25134",8.57600021362305
"60","-17235",8.70838069915771
"61","-6055",8.70838069915771
"62","3994",8.70838069915771
"63","-1672",9.09226417541504
"64","-10065",9.09226417541504
"65","152",9.09226417541504
"66","5678",9.14717388153076
"67","11140",9.19672679901123
"68","12895",9.30847263336182
"69","36172",9.42021751403809
"70","29776",9.43787479400635
"71","36970",9.36144351959229
"72","49899",9.28501224517822
"73","53630",9.22097396850586
"74","61196",9.1693286895752
"75","121907",9.11768245697021
"76","59089",9.07532596588135
"77","-25352",8.57600021362305
"78","-17283",8.57600021362305
"79","-12478",8.70838069915771
"80","-18002",8.70838069915771
"81","4956",8.70838069915771
"82","5807",9.09226417541504
"83","-4809",9.09226417541504
"84","160",9.09226417541504
"85","9196",9.17411994934082
"86","12829",9.2564811706543
"87","29360",9.37386131286621
"88","40279",9.49124145507812
"89","37785",9.50177764892578
"90","48990",9.4054708480835
"91","60064",9.30916309356689
"92","56044",9.23247146606445
"93","52026",9.17539501190186
"94","104098",9.11831760406494
"95","105721",9.07263851165771
"96","-18000",8.57600021362305
"97","-14958",8.57600021362305
"98","145",8.70838069915771
"99","2930",8.70838069915771
"100","1152",8.70838069915771
"101","18072",9.09226417541504
"102","6967",9.09226417541504
"103","-323",9.09226417541504
"104","8070",9.30733585357666
"105","18929",9.43106365203857
"106","36648",9.50781917572021
"107","54703",9.58457374572754
"108","45030",9.56264114379883
"109","50079",9.4420223236084
"110","61962",9.32140254974365
"111","76027",9.23052024841309
"112","71829",9.16937446594238
"113","89399",9.10822868347168
"114","85988",9.06058883666992
"115","-5945",8.21421241760254
"116","-21578",8.21421241760254
"117","-10000",8.33087158203125
"118","4099",8.33087158203125
"119","14986",8.33087158203125
"120","16015",8.80217170715332
"121","19925",8.80217170715332
"122","6173",8.80217170715332
"123","15681",9.692214012146
"124","18063",9.692214012146
"125","27417",9.692214012146
"126","36245",9.67790508270264
"127","65137",9.62350463867188
"128","63048",9.47857284545898
"129","64015",9.33364200592041
"130","84861",9.22856903076172
"131","78811",9.16335487365723
"132","84000",9.09814071655273
"133","82000",9.04853916168213
"134","1928",8.21421241760254
"135","-3582",8.21421241760254
"136","3206",8.33087158203125
"137","3266",8.33087158203125
"138","20990",8.33087158203125
"139","31047",8.80217170715332
"140","24017",8.80217170715332
"141","12365",8.80217170715332
"142","23556",9.692214012146
"143","30282",9.692214012146
"144","23800",9.692214012146
"145","38340",9.62818241119385
"146","53822",9.56595325469971
"147","67949",9.42663097381592
"148","80014",9.28730869293213
"149","72098",9.18757820129395
"150","90809",9.12743854522705
"151","95533",9.06729888916016
"152","90513",9.02185440063477
"153","14395",8.11319446563721
"154","1000",8.11319446563721
"155","2397",8.14964199066162
"156","20045",8.14964199066162
"157","18084",8.14964199066162
"158","29898",8.39816474914551
"159","46009",8.39816474914551
"160","23156",8.39816474914551
"161","23033",9.22378730773926
"162","28899",9.22378730773926
"163","45276",9.22378730773926
"164","38140",9.43540477752686
"165","53954",9.38998699188232
"166","60214",9.28619575500488
"167","81205",9.18240547180176
"168","89040",9.10754871368408
"169","102063",9.06162643432617
"170","100387",9.01570510864258
"171","101727",8.98053359985352
"172","16220",8.11319446563721
"173","12814",8.11319446563721
"174","2884",8.14964199066162
"175","3001",8.14964199066162
"176","25008",8.14964199066162
"177","44003",8.39816474914551
"178","50825",8.39816474914551
"179","36973",8.39816474914551
"180","32985",9.22378730773926
"181","38410",9.22378730773926
"182","46884",9.22378730773926
"183","55004",9.24262809753418
"184","70959",9.21402168273926
"185","51685",9.14576148986816
"186","72242",9.07750129699707
"187","88327",9.02751922607422
"188","106317",8.99581527709961
"189","111104",8.964111328125
"190","144157",8.93921375274658
"191","16914",8.11319446563721
"192","20721",8.11319446563721
"193","11442",8.14964199066162
"194","22111",8.14964199066162
"195","25258",8.14964199066162
"196","36023",8.39816474914551
"197","50315",8.39816474914551
"198","45542",8.39816474914551
"199","39635",9.22378730773926
"200","56024",9.22378730773926
"201","45135",9.22378730773926
"202","66532",9.00308227539062
"203","77925",8.99859428405762
"204","63337",8.97661972045898
"205","67053",8.95464611053467
"206","84258",8.93622970581055
"207","101927",8.9213695526123
"208","117952",8.90651035308838
"209","120353",8.89360237121582
"210","32411",8.06569671630859
"211","31681",8.06569671630859
"212","21377",8.07261371612549
"213","31412",8.07261371612549
"214","30000",8.07261371612549
"215","44401",8.14729499816895
"216","52665",8.14729499816895
"217","53360",8.14729499816895
"218","49547",8.46605682373047
"219","63872",8.46605682373047
"220","54120",8.46605682373047
"221","62378",8.71676826477051
"222","90243",8.7437047958374
"223","86857",8.77877235412598
"224","91965",8.81384086608887
"225","94034",8.83368110656738
"226","99773",8.83829212188721
"227","117814",8.84290313720703
"228","126242",8.84369945526123
"229","44364",8.06569671630859
"230","35167",8.06569671630859
"231","32297",8.07261371612549
"232","37466",8.07261371612549
"233","49978",8.07261371612549
"234","45039",8.14729499816895
"235","59816",8.14729499816895
"236","60905",8.14729499816895
"237","73026",8.46605682373047
"238","68563",8.46605682373047
"239","65291",8.46605682373047
"240","85545",8.43045425415039
"241","83456",8.48881530761719
"242","97829",8.58092594146729
"243","88499",8.67303562164307
"244","95880",8.7311315536499
"245","121301",8.75521373748779
"246","130063",8.77929592132568
"247","137066",8.79379749298096
