fid,DN,1
"1","-38221",5.66486597061157
"2","-35240",5.66486597061157
"3","-27780",5.77619695663452
"4","-26926",5.77619695663452
"5","-25009",5.77619695663452
"6","-20667",5.60153198242188
"7","-23396",5.60153198242188
"8","-20824",5.60153198242188
"9","-12158",5.47834539413452
"10","-4041",5.47834539413452
"11","7319",5.47834539413452
"12","8585",5.46227836608887
"13","3091",5.46227836608887
"14","20519",5.46227836608887
"15","36400",5.52312994003296
"16","30012",5.52312994003296
"17","16594",5.52312994003296
"18","21010",5.6374363899231
"19","28854",5.6374363899231
"20","-32796",5.66486597061157
"21","-30247",5.66486597061157
"22","-10920",5.77619695663452
"23","-12841",5.77619695663452
"24","-15792",5.77619695663452
"25","-8220",5.60153198242188
"26","-14737",5.60153198242188
"27","-15785",5.60153198242188
"28","-4003",5.47834539413452
"29","2704",5.47834539413452
"30","12019",5.47834539413452
"31","14374",5.46227836608887
"32","11025",5.46227836608887
"33","19994",5.46227836608887
"34","39653",5.52312994003296
"35","52156",5.52312994003296
"36","23308",5.52312994003296
"37","24871",5.6374363899231
"38","29447",5.6374363899231
"39","-23648",5.66486597061157
"40","-30385",5.66486597061157
"41","-16874",5.77619695663452
"42","-8287",5.77619695663452
"43","-496",5.77619695663452
"44","-2681",5.60153198242188
"45","-17281",5.60153198242188
"46","-12467",5.60153198242188
"47","-530",5.47834539413452
"48","-308",5.47834539413452
"49","14749",5.47834539413452
"50","24862",5.46227836608887
"51","18853",5.46227836608887
"52","26004",5.46227836608887
"53","43138",5.52312994003296
"54","34651",5.52312994003296
"55","45842",5.52312994003296
"56","45748",5.6374363899231
"57","35812",5.6374363899231
"58","-21870",5.62531280517578
"59","-25134",5.62531280517578
"60","-17235",5.63327598571777
"61","-6055",5.63327598571777
"62","3994",5.63327598571777
"63","-1672",5.57315587997437
"64","-10065",5.57315587997437
"65","152",5.57315587997437
"66","5678",5.47704982757568
"67","11140",5.47704982757568
"68","12895",5.47704982757568
"69","36172",5.46130752563477
"70","29776",5.46130752563477
"71","36970",5.46130752563477
"72","49899",5.52410650253296
"73","53630",5.52410650253296
"74","61196",5.52410650253296
"75","121907",5.57612037658691
