fid,DN,1
"1","-38221",5.4342565536499
"2","-35240",5.4342565536499
"3","-27780",5.6776270866394
"4","-26926",5.6776270866394
"5","-25009",5.6776270866394
"6","-20667",5.56515836715698
"7","-23396",5.56515836715698
"8","-20824",5.56515836715698
"9","-12158",5.50030136108398
"10","-4041",5.50030136108398
"11","7319",5.50030136108398
"12","8585",5.50372219085693
"13","3091",5.50372219085693
"14","20519",5.50372219085693
"15","36400",5.60241317749023
"16","30012",5.60241317749023
"17","16594",5.60241317749023
"18","21010",5.83762741088867
"19","28854",5.83762741088867
"20","-32796",5.4342565536499
"21","-30247",5.4342565536499
"22","-10920",5.6776270866394
"23","-12841",5.6776270866394
"24","-15792",5.6776270866394
"25","-8220",5.56515836715698
"26","-14737",5.56515836715698
"27","-15785",5.56515836715698
"28","-4003",5.50030136108398
"29","2704",5.50030136108398
"30","12019",5.50030136108398
"31","14374",5.50372219085693
"32","11025",5.50372219085693
"33","19994",5.50372219085693
"34","39653",5.60241317749023
"35","52156",5.60241317749023
"36","23308",5.60241317749023
"37","24871",5.83762741088867
"38","29447",5.83762741088867
"39","-23648",5.4342565536499
"40","-30385",5.4342565536499
"41","-16874",5.6776270866394
"42","-8287",5.6776270866394
"43","-496",5.6776270866394
"44","-2681",5.56515836715698
"45","-17281",5.56515836715698
"46","-12467",5.56515836715698
"47","-530",5.50030136108398
"48","-308",5.50030136108398
"49","14749",5.50030136108398
"50","24862",5.50372219085693
"51","18853",5.50372219085693
"52","26004",5.50372219085693
"53","43138",5.60241317749023
"54","34651",5.60241317749023
"55","45842",5.60241317749023
"56","45748",5.83762741088867
"57","35812",5.83762741088867
"58","-21870",5.52032423019409
"59","-25134",5.52032423019409
"60","-17235",5.59442806243896
"61","-6055",5.59442806243896
"62","3994",5.59442806243896
"63","-1672",5.56502628326416
"64","-10065",5.56502628326416
"65","152",5.56502628326416
"66","5678",5.55640506744385
"67","11140",5.55640506744385
"68","12895",5.55640506744385
"69","36172",5.50995969772339
"70","29776",5.50995969772339
"71","36970",5.50995969772339
"72","49899",5.55558109283447
"73","53630",5.55558109283447
"74","61196",5.55558109283447
"75","121907",5.64975929260254
"76","59089",5.64975929260254
"77","-25352",5.52032423019409
"78","-17283",5.52032423019409
"79","-12478",5.59442806243896
"80","-18002",5.59442806243896
"81","4956",5.59442806243896
"82","5807",5.56502628326416
"83","-4809",5.56502628326416
"84","160",5.56502628326416
"85","9196",5.55640506744385
"86","12829",5.55640506744385
"87","29360",5.55640506744385
"88","40279",5.50995969772339
"89","37785",5.50995969772339
"90","48990",5.50995969772339
"91","60064",5.55558109283447
"92","56044",5.55558109283447
"93","52026",5.55558109283447
"94","104098",5.64975929260254
"95","105721",5.64975929260254
"96","-18000",5.52032423019409
"97","-14958",5.52032423019409
"98","145",5.59442806243896
"99","2930",5.59442806243896
"100","1152",5.59442806243896
"101","18072",5.56502628326416
"102","6967",5.56502628326416
"103","-323",5.56502628326416
"104","8070",5.55640506744385
"105","18929",5.55640506744385
"106","36648",5.55640506744385
"107","54703",5.50995969772339
"108","45030",5.50995969772339
"109","50079",5.50995969772339
"110","61962",5.55558109283447
"111","76027",5.55558109283447
"112","71829",5.55558109283447
"113","89399",5.64975929260254
"114","85988",5.64975929260254
"115","-5945",5.49976348876953
"116","-21578",5.49976348876953
"117","-10000",5.52729225158691
"118","4099",5.52729225158691
"119","14986",5.52729225158691
"120","16015",5.54397392272949
"121","19925",5.54397392272949
"122","6173",5.54397392272949
"123","15681",5.53476476669312
"124","18063",5.53476476669312
"125","27417",5.53476476669312
"126","36245",5.54239845275879
"127","65137",5.54239845275879
"128","63048",5.54239845275879
"129","64015",5.58669948577881
"130","84861",5.58669948577881
"131","78811",5.58669948577881
"132","84000",5.58750343322754
"133","82000",5.58750343322754
"134","1928",5.49976348876953
"135","-3582",5.49976348876953
"136","3206",5.52729225158691
"137","3266",5.52729225158691
"138","20990",5.52729225158691
"139","31047",5.54397392272949
"140","24017",5.54397392272949
"141","12365",5.54397392272949
"142","23556",5.53476476669312
"143","30282",5.53476476669312
"144","23800",5.53476476669312
"145","38340",5.54239845275879
"146","53822",5.54239845275879
"147","67949",5.54239845275879
"148","80014",5.58669948577881
"149","72098",5.58669948577881
"150","90809",5.58669948577881
"151","95533",5.58750343322754
"152","90513",5.58750343322754
"153","14395",5.50501823425293
"154","1000",5.50501823425293
"155","2397",5.51097011566162
"156","20045",5.51097011566162
"157","18084",5.51097011566162
"158","29898",5.51020097732544
"159","46009",5.51020097732544
"160","23156",5.51020097732544
"161","23033",5.57728862762451
"162","28899",5.57728862762451
"163","45276",5.57728862762451
"164","38140",5.75914573669434
"165","53954",5.75914573669434
"166","60214",5.75914573669434
"167","81205",5.68457269668579
"168","89040",5.67506694793701
"169","102063",5.65060091018677
"170","100387",5.64629554748535
"171","101727",5.64629554748535
"172","16220",5.50501823425293
"173","12814",5.50501823425293
"174","2884",5.51097011566162
"175","3001",5.51097011566162
"176","25008",5.51097011566162
"177","44003",5.51020097732544
"178","50825",5.51020097732544
"179","36973",5.51020097732544
"180","32985",5.57728862762451
"181","38410",5.57728862762451
"182","46884",5.57728862762451
"183","55004",5.75914573669434
"184","70959",5.75914573669434
"185","51685",5.75914573669434
"186","72242",5.76704359054565
"187","88327",5.74600124359131
"188","106317",5.70006942749023
"189","111104",5.64629554748535
"190","144157",5.64629554748535
"191","16914",5.50501823425293
"192","20721",5.50501823425293
"193","11442",5.51097011566162
"194","22111",5.51097011566162
"195","25258",5.51097011566162
"196","36023",5.51020097732544
"197","50315",5.51020097732544
"198","45542",5.51020097732544
"199","39635",5.57728862762451
"200","56024",5.57728862762451
"201","45135",5.57728862762451
"202","66532",5.75914573669434
"203","77925",5.75914573669434
"204","63337",5.75914573669434
"205","67053",5.81108236312866
"206","84258",5.79224824905396
"207","101927",5.73409414291382
"208","117952",5.64629554748535
"209","120353",5.64629554748535
"210","32411",5.54680776596069
"211","31681",5.54680776596069
"212","21377",5.50140762329102
"213","31412",5.50140762329102
"214","30000",5.50140762329102
"215","44401",5.4866304397583
"216","52665",5.4866304397583
"217","53360",5.4866304397583
"218","49547",5.52972316741943
"219","63872",5.52972316741943
"220","54120",5.52972316741943
"221","62378",5.66994047164917
"222","90243",5.66994047164917
"223","86857",5.66994047164917
"224","91965",5.83329582214355
"225","94034",5.83329582214355
"226","99773",5.83329582214355
"227","117814",5.66514110565186
"228","126242",5.66514110565186
"229","44364",5.54680776596069
"230","35167",5.54680776596069
"231","32297",5.50140762329102
"232","37466",5.50140762329102
"233","49978",5.50140762329102
"234","45039",5.4866304397583
"235","59816",5.4866304397583
"236","60905",5.4866304397583
"237","73026",5.52972316741943
"238","68563",5.52972316741943
"239","65291",5.52972316741943
"240","85545",5.66994047164917
"241","83456",5.66994047164917
"242","97829",5.66994047164917
"243","88499",5.83329582214355
"244","95880",5.83329582214355
"245","121301",5.83329582214355
"246","130063",5.66514110565186
"247","137066",5.66514110565186
