fid,DN,1
"1","-38221",5.86577939987183
"2","-35240",5.86577939987183
"3","-27780",5.69225931167603
"4","-26926",5.69225931167603
"5","-25009",5.69225931167603
"6","-20667",5.47535228729248
"7","-23396",5.47535228729248
"8","-20824",5.47535228729248
"9","-12158",5.37764072418213
"10","-4041",5.37764072418213
"11","7319",5.37764072418213
"12","8585",5.31565856933594
"13","3091",5.31565856933594
"14","20519",5.31565856933594
"15","36400",5.30511713027954
"16","30012",5.30511713027954
"17","16594",5.30511713027954
"18","21010",5.3251576423645
"19","28854",5.3251576423645
"20","-32796",5.86577939987183
"21","-30247",5.86577939987183
"22","-10920",5.69225931167603
"23","-12841",5.69225931167603
"24","-15792",5.69225931167603
"25","-8220",5.47535228729248
"26","-14737",5.47535228729248
"27","-15785",5.47535228729248
"28","-4003",5.37764072418213
"29","2704",5.37764072418213
"30","12019",5.37764072418213
"31","14374",5.31565856933594
"32","11025",5.31565856933594
"33","19994",5.31565856933594
"34","39653",5.30511713027954
"35","52156",5.30511713027954
"36","23308",5.30511713027954
"37","24871",5.3251576423645
"38","29447",5.3251576423645
"39","-23648",5.86577939987183
"40","-30385",5.86577939987183
"41","-16874",5.69225931167603
"42","-8287",5.69225931167603
"43","-496",5.69225931167603
"44","-2681",5.47535228729248
"45","-17281",5.47535228729248
"46","-12467",5.47535228729248
"47","-530",5.37764072418213
"48","-308",5.37764072418213
"49","14749",5.37764072418213
"50","24862",5.31565856933594
"51","18853",5.31565856933594
"52","26004",5.31565856933594
"53","43138",5.30511713027954
"54","34651",5.30511713027954
"55","45842",5.30511713027954
"56","45748",5.3251576423645
"57","35812",5.3251576423645
"58","-21870",5.55142879486084
"59","-25134",5.55142879486084
"60","-17235",5.44845581054688
"61","-6055",5.44845581054688
"62","3994",5.44845581054688
"63","-1672",5.41516637802124
"64","-10065",5.41516637802124
"65","152",5.41516637802124
"66","5678",5.44461297988892
"67","11140",5.44461297988892
"68","12895",5.44461297988892
"69","36172",5.40685701370239
"70","29776",5.40685701370239
"71","36970",5.40685701370239
"72","49899",5.36770820617676
"73","53630",5.36770820617676
"74","61196",5.36770820617676
"75","121907",5.31414937973022
"76","59089",5.31414937973022
"77","-25352",5.55142879486084
"78","-17283",5.55142879486084
"79","-12478",5.44845581054688
"80","-18002",5.44845581054688
"81","4956",5.44845581054688
"82","5807",5.41516637802124
"83","-4809",5.41516637802124
"84","160",5.41516637802124
"85","9196",5.44461297988892
"86","12829",5.44461297988892
"87","29360",5.44461297988892
"88","40279",5.40685701370239
"89","37785",5.40685701370239
"90","48990",5.40685701370239
"91","60064",5.36770820617676
"92","56044",5.36770820617676
"93","52026",5.36770820617676
"94","104098",5.31414937973022
"95","105721",5.31414937973022
"96","-18000",5.55142879486084
"97","-14958",5.55142879486084
"98","145",5.44845581054688
"99","2930",5.44845581054688
"100","1152",5.44845581054688
"101","18072",5.41516637802124
"102","6967",5.41516637802124
"103","-323",5.41516637802124
"104","8070",5.44461297988892
"105","18929",5.44461297988892
"106","36648",5.44461297988892
"107","54703",5.40685701370239
"108","45030",5.40685701370239
"109","50079",5.40685701370239
"110","61962",5.36770820617676
"111","76027",5.36770820617676
"112","71829",5.36770820617676
"113","89399",5.31414937973022
"114","85988",5.31414937973022
"115","-5945",5.35295534133911
"116","-21578",5.35295534133911
"117","-10000",5.37555265426636
"118","4099",5.37555265426636
"119","14986",5.37555265426636
"120","16015",5.4621000289917
"121","19925",5.4621000289917
"122","6173",5.4621000289917
"123","15681",5.53671836853027
"124","18063",5.53671836853027
"125","27417",5.53671836853027
"126","36245",5.61206436157227
"127","65137",5.61206436157227
"128","63048",5.61206436157227
"129","64015",5.59919738769531
"130","84861",5.59919738769531
"131","78811",5.59919738769531
"132","84000",5.47546863555908
"133","82000",5.47546863555908
"134","1928",5.35295534133911
"135","-3582",5.35295534133911
"136","3206",5.37555265426636
"137","3266",5.37555265426636
"138","20990",5.37555265426636
"139","31047",5.4621000289917
"140","24017",5.4621000289917
"141","12365",5.4621000289917
"142","23556",5.53671836853027
"143","30282",5.53671836853027
"144","23800",5.53671836853027
"145","38340",5.61206436157227
"146","53822",5.61206436157227
"147","67949",5.61206436157227
"148","80014",5.59919738769531
"149","72098",5.59919738769531
"150","90809",5.59919738769531
"151","95533",5.47546863555908
"152","90513",5.47546863555908
"153","14395",5.34931755065918
"154","1000",5.34931755065918
"155","2397",5.40250873565674
"156","20045",5.40250873565674
"157","18084",5.40250873565674
"158","29898",5.49812698364258
"159","46009",5.49812698364258
"160","23156",5.49812698364258
"161","23033",5.65035915374756
"162","28899",5.65035915374756
"163","45276",5.65035915374756
"164","38140",5.95911741256714
"165","53954",5.95911741256714
"166","60214",5.95911741256714
"167","81205",6.0715594291687
"168","89040",6.0715594291687
"169","102063",6.0715594291687
"170","100387",5.85987615585327
"171","101727",5.85987615585327
"172","16220",5.34931755065918
"173","12814",5.34931755065918
"174","2884",5.40250873565674
"175","3001",5.40250873565674
"176","25008",5.40250873565674
"177","44003",5.49812698364258
"178","50825",5.49812698364258
"179","36973",5.49812698364258
"180","32985",5.65035915374756
"181","38410",5.65035915374756
"182","46884",5.65035915374756
"183","55004",5.95911741256714
"184","70959",5.95911741256714
"185","51685",5.95911741256714
"186","72242",6.0715594291687
"187","88327",6.0715594291687
"188","106317",6.0715594291687
"189","111104",5.85987615585327
"190","144157",5.85987615585327
"191","16914",5.34931755065918
"192","20721",5.34931755065918
"193","11442",5.40250873565674
"194","22111",5.40250873565674
"195","25258",5.40250873565674
"196","36023",5.49812698364258
"197","50315",5.49812698364258
"198","45542",5.49812698364258
"199","39635",5.65035915374756
"200","56024",5.65035915374756
"201","45135",5.65035915374756
"202","66532",5.95911741256714
"203","77925",5.95911741256714
"204","63337",5.95911741256714
"205","67053",6.0715594291687
"206","84258",6.0715594291687
"207","101927",6.0715594291687
"208","117952",5.85987615585327
"209","120353",5.85987615585327
"210","32411",5.40828847885132
"211","31681",5.40828847885132
"212","21377",5.46152639389038
"213","31412",5.46152639389038
"214","30000",5.46152639389038
"215","44401",5.55512046813965
"216","52665",5.55512046813965
"217","53360",5.55512046813965
"218","49547",5.73169469833374
"219","63872",5.73169469833374
"220","54120",5.73169469833374
"221","62378",6.16104412078857
"222","90243",6.16104412078857
"223","86857",6.16104412078857
"224","91965",6.60957908630371
"225","94034",6.60957908630371
"226","99773",6.60957908630371
"227","117814",6.29759931564331
"228","126242",6.19163656234741
"229","44364",5.40828847885132
"230","35167",5.40828847885132
"231","32297",5.46152639389038
"232","37466",5.46152639389038
"233","49978",5.46152639389038
"234","45039",5.55512046813965
"235","59816",5.55512046813965
"236","60905",5.55512046813965
"237","73026",5.73169469833374
"238","68563",5.73169469833374
"239","65291",5.73169469833374
"240","85545",6.16104412078857
"241","83456",6.16104412078857
"242","97829",6.16104412078857
"243","88499",6.60957908630371
"244","95880",6.60957908630371
"245","121301",6.60957908630371
"246","130063",6.52387762069702
"247","137066",6.396568775177
