fid,DN,1
"1","-38221",6.29325294494629
"2","-35240",6.29325294494629
"3","-27780",6.65029144287109
"4","-26926",6.65029144287109
"5","-25009",6.65029144287109
"6","-20667",6.27664470672607
"7","-23396",6.27664470672607
"8","-20824",6.27664470672607
"9","-12158",5.70188522338867
"10","-4041",5.70188522338867
"11","7319",5.70188522338867
"12","8585",5.48492813110352
"13","3091",5.48492813110352
"14","20519",5.48492813110352
"15","36400",5.51223134994507
"16","30012",5.51223134994507
"17","16594",5.51223134994507
"18","21010",5.76965761184692
"19","28854",5.76965761184692
"20","-32796",6.29325294494629
"21","-30247",6.29325294494629
"22","-10920",6.65029144287109
"23","-12841",6.65029144287109
"24","-15792",6.65029144287109
"25","-8220",6.27664470672607
"26","-14737",6.27664470672607
"27","-15785",6.27664470672607
"28","-4003",5.70188522338867
"29","2704",5.70188522338867
"30","12019",5.70188522338867
"31","14374",5.48492813110352
"32","11025",5.48492813110352
"33","19994",5.48492813110352
"34","39653",5.51223134994507
"35","52156",5.51223134994507
"36","23308",5.51223134994507
"37","24871",5.76965761184692
"38","29447",5.76965761184692
"39","-23648",6.29325294494629
"40","-30385",6.29325294494629
"41","-16874",6.65029144287109
"42","-8287",6.65029144287109
"43","-496",6.65029144287109
"44","-2681",6.27664470672607
"45","-17281",6.27664470672607
"46","-12467",6.27664470672607
"47","-530",5.70188522338867
"48","-308",5.70188522338867
"49","14749",5.70188522338867
"50","24862",5.48492813110352
"51","18853",5.48492813110352
"52","26004",5.48492813110352
"53","43138",5.51223134994507
"54","34651",5.51223134994507
"55","45842",5.51223134994507
"56","45748",5.76965761184692
"57","35812",5.76965761184692
"58","-21870",5.73153018951416
"59","-25134",5.73153018951416
"60","-17235",5.74982023239136
"61","-6055",5.74982023239136
"62","3994",5.74982023239136
"63","-1672",5.61115550994873
"64","-10065",5.61115550994873
"65","152",5.61115550994873
"66","5678",5.45530843734741
"67","11140",5.45530843734741
"68","12895",5.45530843734741
"69","36172",5.35502338409424
"70","29776",5.35502338409424
"71","36970",5.35502338409424
"72","49899",5.37209844589233
"73","53630",5.37209844589233
"74","61196",5.37209844589233
"75","121907",5.47241640090942
"76","59089",5.47241640090942
"77","-25352",5.73153018951416
"78","-17283",5.73153018951416
"79","-12478",5.74982023239136
"80","-18002",5.74982023239136
"81","4956",5.74982023239136
"82","5807",5.61115550994873
"83","-4809",5.61115550994873
"84","160",5.61115550994873
"85","9196",5.45530843734741
"86","12829",5.45530843734741
"87","29360",5.45530843734741
"88","40279",5.35502338409424
"89","37785",5.35502338409424
"90","48990",5.35502338409424
"91","60064",5.37209844589233
"92","56044",5.37209844589233
"93","52026",5.37209844589233
"94","104098",5.47241640090942
"95","105721",5.47241640090942
"96","-18000",5.73153018951416
"97","-14958",5.73153018951416
"98","145",5.74982023239136
"99","2930",5.74982023239136
"100","1152",5.74982023239136
"101","18072",5.61115550994873
"102","6967",5.61115550994873
"103","-323",5.61115550994873
"104","8070",5.45530843734741
"105","18929",5.45530843734741
"106","36648",5.45530843734741
"107","54703",5.35502338409424
"108","45030",5.35502338409424
"109","50079",5.35502338409424
"110","61962",5.37209844589233
"111","76027",5.37209844589233
"112","71829",5.37209844589233
"113","89399",5.47241640090942
"114","85988",5.47241640090942
"115","-5945",5.50107955932617
"116","-21578",5.50107955932617
"117","-10000",5.45855951309204
"118","4099",5.45855951309204
"119","14986",5.45855951309204
"120","16015",5.44311809539795
"121","19925",5.44311809539795
"122","6173",5.44311809539795
"123","15681",5.4034161567688
"124","18063",5.4034161567688
"125","27417",5.4034161567688
"126","36245",5.39045381546021
"127","65137",5.39045381546021
"128","63048",5.39045381546021
"129","64015",5.40729331970215
"130","84861",5.40729331970215
"131","78811",5.40729331970215
"132","84000",5.39769268035889
"133","82000",5.39769268035889
"134","1928",5.50107955932617
"135","-3582",5.50107955932617
"136","3206",5.45855951309204
"137","3266",5.45855951309204
"138","20990",5.45855951309204
"139","31047",5.44311809539795
"140","24017",5.44311809539795
"141","12365",5.44311809539795
"142","23556",5.4034161567688
"143","30282",5.4034161567688
"144","23800",5.4034161567688
"145","38340",5.39045381546021
"146","53822",5.39045381546021
"147","67949",5.39045381546021
"148","80014",5.40729331970215
"149","72098",5.40729331970215
"150","90809",5.40729331970215
"151","95533",5.39769268035889
"152","90513",5.39769268035889
"153","14395",5.4987416267395
"154","1000",5.4987416267395
"155","2397",5.43626689910889
"156","20045",5.43626689910889
"157","18084",5.43626689910889
"158","29898",5.38513994216919
"159","46009",5.38513994216919
"160","23156",5.38513994216919
"161","23033",5.39760303497314
"162","28899",5.39760303497314
"163","45276",5.39760303497314
"164","38140",5.54639959335327
"165","53954",5.54639959335327
"166","60214",5.54639959335327
"167","81205",5.4903564453125
"168","89040",5.48151731491089
"169","102063",5.46115112304688
"170","100387",5.46406030654907
"171","101727",5.46406030654907
"172","16220",5.4987416267395
"173","12814",5.4987416267395
"174","2884",5.43626689910889
"175","3001",5.43626689910889
"176","25008",5.43626689910889
"177","44003",5.38513994216919
"178","50825",5.38513994216919
"179","36973",5.38513994216919
"180","32985",5.39760303497314
"181","38410",5.39760303497314
"182","46884",5.39760303497314
"183","55004",5.54639959335327
"184","70959",5.54639959335327
"185","51685",5.54639959335327
"186","72242",5.55578947067261
"187","88327",5.54051685333252
"188","106317",5.50524234771729
"189","111104",5.46406030654907
"190","144157",5.46406030654907
"191","16914",5.4987416267395
"192","20721",5.4987416267395
"193","11442",5.43626689910889
"194","22111",5.43626689910889
"195","25258",5.43626689910889
"196","36023",5.38513994216919
"197","50315",5.38513994216919
"198","45542",5.38513994216919
"199","39635",5.39760303497314
"200","56024",5.39760303497314
"201","45135",5.39760303497314
"202","66532",5.54639959335327
"203","77925",5.54639959335327
"204","63337",5.54639959335327
"205","67053",5.59233713150024
"206","84258",5.57995843887329
"207","101927",5.53388595581055
"208","117952",5.46406030654907
"209","120353",5.46406030654907
"210","32411",5.52419090270996
"211","31681",5.52419090270996
"212","21377",5.4225492477417
"213","31412",5.4225492477417
"214","30000",5.4225492477417
"215","44401",5.34678792953491
"216","52665",5.34678792953491
"217","53360",5.34678792953491
"218","49547",5.3384838104248
"219","63872",5.3384838104248
"220","54120",5.3384838104248
"221","62378",5.46395206451416
"222","90243",5.46395206451416
"223","86857",5.46395206451416
"224","91965",5.617760181427
"225","94034",5.617760181427
"226","99773",5.617760181427
"227","117814",5.46610689163208
"228","126242",5.46610689163208
"229","44364",5.52419090270996
"230","35167",5.52419090270996
"231","32297",5.4225492477417
"232","37466",5.4225492477417
"233","49978",5.4225492477417
"234","45039",5.34678792953491
"235","59816",5.34678792953491
"236","60905",5.34678792953491
"237","73026",5.3384838104248
"238","68563",5.3384838104248
"239","65291",5.3384838104248
"240","85545",5.46395206451416
"241","83456",5.46395206451416
"242","97829",5.46395206451416
"243","88499",5.617760181427
"244","95880",5.617760181427
"245","121301",5.617760181427
"246","130063",5.46610689163208
"247","137066",5.46610689163208
