day,time(IST),non_null_cells,null_cells,min,max,range,mean,mean_of_abs,stddev,variance,coeff_var,sum,sum_abs,first_quart,median,third_quart,perc_90
04,13.5,676,0,270.192535400391,594.961669921875,324.769134521484,531.245894573144,531.245894573144,70.1638943509757,4922.97207049488,13.2074233547447,359122.224731445,359122.224731445,542.529,550.023,556.037,562.142
04,14.0,676,0,260.558227539062,560.144409179688,299.586181640625,498.159213320038,498.159213320038,66.0852446748078,4367.25956372921,13.2658882758336,336755.628204346,336755.628204346,509.244,516.552,522.175,528.251
04,14.5,676,0,245.54443359375,516.740600585938,271.196166992188,449.907186248599,449.907186248599,62.6296015634999,3922.46699200275,13.9205603906255,304137.257904053,304137.257904053,461.331,468.854,474.16,480.076
04,15.0,676,0,225.706985473633,458.428436279297,232.721450805664,393.490605754965,393.490605754965,51.532222565737,2655.56996256466,13.0961760743603,265999.649490356,265999.649490356,401.442,409.021,413.927,419.791
04,15.5,676,0,201.437713623047,382.399780273438,180.962066650391,329.354903655645,329.354903655645,36.1862207189929,1309.44256992367,10.9869992270791,222643.914871216,222643.914871216,332.607,339.334,343.868,349.483
05,12.0,676,0,272.018280029297,609.452087402344,337.433807373047,535.753777137169,535.753777137169,68.8013054235501,4733.61962798463,12.8419636705491,362169.553344727,362169.553344727,547.535,556.169,562.322,569.194
05,12.5,676,0,276.028076171875,615.026245117188,338.998168945312,541.623326769947,541.623326769947,82.8088193255444,6857.30055809065,15.2890053350153,366137.368896484,366137.368896484,560.581,570.731,576.78,583.189
05,13.0,676,0,275.584014892578,613.492980957031,337.908966064453,548.825382164949,548.825382164949,74.1995199479328,5505.56876050368,13.5196954002452,371005.958343506,371005.958343506,561.6,569.311,575.331,581.435
05,13.5,676,0,270.652648925781,596.014099121094,325.361450195312,520.747758267194,520.747758267194,77.3708186723956,5986.24358203672,14.8576383563992,352025.484588623,352025.484588623,539.266,550.588,556.729,562.513
08,12.0,676,0,273.510101318359,614.953491210938,341.443389892578,546.539250390769,546.539250390769,64.7619576107695,4194.1111535791,11.8494614182724,369460.53326416,369460.53326416,553.923,561.754,567.841,574.742
08,12.5,676,0,277.510986328125,620.62109375,343.110107421875,553.248699346238,553.248699346238,79.7901621514739,6366.46997615849,14.4221147281069,373996.120758057,373996.120758057,567.876,576.427,582.482,588.792
08,13.0,676,0,277.067932128906,619.010375976562,341.942443847656,554.106809491942,554.106809491942,75.1973125882803,5654.63582049954,13.5709056990706,374576.203216553,374576.203216553,567.181,574.84,580.887,586.992
08,13.5,676,0,272.197998046875,602.014892578125,329.81689453125,537.997487039961,537.997487039961,71.4110767393327,5099.54188107086,13.2734963377307,363686.301239014,363686.301239014,549.673,557.142,563.105,569.22
08,14.0,676,0,262.588928222656,567.039367675781,304.450439453125,504.701516100641,504.701516100641,67.314630003139,4531.2594124595,13.3375129369962,341178.224884033,341178.224884033,516.202,523.47,529.061,535.11
